,Orichalcum,Valkyrium,Space Titanium,Seastone,Bonnevillium
21,1.203741902249216,-0.7243949956877077,0.7211358974710737,1.119871857599181,0.31922879799608456
22,0.8790761040646937,-0.20026454433715754,0.22592658553734923,-0.14955486159384346,-1.564445587442514
23,0.7288778628708094,0.7909359316383953,-0.2289682128354782,-0.886047886308873,0.8578397486341106
24,0.02855364370230983,-0.22769652496182355,-1.0027221075829904,-1.3269039013203334,-1.7173410021265734
25,-0.7620477480298864,0.4228871133167486,-0.24615488018804582,-0.2392798183806421,-0.8803341462407307
26,0.31640721388089216,-0.7697059206118879,0.8179656297651932,1.32113323873839,1.293604749553944
27,-0.5860353147428171,0.8091318631113269,-0.9736548871033145,-0.670282682896359,-0.690659570922782
28,0.4559080248891205,-1.289639398980289,0.30024890384723224,-0.09633382435939583,-1.6750552775648035
29,-0.6020881788869499,-0.925422276911182,1.5920648266978412,1.71339857937633,0.22798034303512443
30,-1.515471678129902,0.3827087711894804,0.6074614240670546,0.28282733930481446,-0.05263480574838861
31,0.029039277967862775,-1.198325750713851,-0.5058334544406902,-0.42674190668159784,-0.8235393274080498
32,0.1624882864910651,-0.6857816638249301,-0.010834136959029572,0.7971347091564938,2.1517648507145104
33,1.0197634302518015,-0.38386166012234435,-0.34989941974318883,-0.07894863615479397,0.12992573005255503
34,0.48163772241380387,-1.0491747018389386,-1.6540330620333474,-2.1603921519010596,0.05754804919346715
35,0.17574380321159244,-0.25709621372289315,0.04413840838210248,-0.15263634284473143,0.2561870348093616
36,-2.415496388712529,-0.34947575904763173,-1.8498161263946193,-1.976562451055241,0.37658597935504656
37,0.09858997404012136,0.530396684901037,-0.9581170811119825,-0.8526229040725632,-0.7499625603446354
38,-0.3640703522467691,0.8276503067841158,0.9873145264452041,0.4966793166178313,1.9003292951118171
39,1.2960334868167522,-0.24595621484028302,-1.7603138056235617,-2.042925729812456,0.16558003545441283
40,1.7431673171251358,0.22010523386721464,1.9724215433900625,2.0033934020207758,-1.2552587522450986
41,-1.422515294250494,1.2041165739476878,0.3694528014372319,0.3182926027304454,-0.4119561550774723
42,-0.7367556450135478,-1.0438769878472536,1.5204408256464008,1.9975491627630826,-0.7359834726896215
43,-0.4061258006363633,0.44891295780018825,0.4146222463175928,-0.2532458098657159,-0.23674502297797262
44,0.5528945893962053,1.633523760971794,-0.5441656294872043,-0.06671448241736998,0.7419194399569647
45,1.08264544568932,-0.5726977201182724,-0.24933634634050397,-0.3241553995264145,0.4813336539399686
46,0.10939576704566736,-0.14493444361181587,-0.8876357916977586,-0.43521496829956136,-0.3835517277593586
47,-1.609633543442177,-0.18133140745215154,1.0530402318680128,0.7726742482474686,-0.11840595726908688
48,-0.07689690825510491,0.26776054182972836,1.4115103919332492,1.7163358684627312,0.3781792077692067
49,0.09220449670622845,0.19373922388128884,0.5585696173794394,0.3230365210184138,1.145730652061664
50,-0.7880551137062529,2.0698956724058872,-0.5230371867914526,-0.960088915362552,-0.7794169408661068
51,2.5954173069274717,0.36565404017715064,0.39607504501685076,0.7021237324006069,-0.5478003845018063
52,1.584611750675008,0.31224821633979793,-0.3347394485402906,-0.3301207301678981,0.8407818677604599
53,0.38817434477226354,-1.1953956884358616,-0.05872235885559046,-0.2035656912281912,-0.6383915973508938
54,0.09855165118109656,-0.67504766172807,-0.9037447107437458,-0.7485056629673137,0.34266124906672285
55,-0.1716810299015051,0.35904829432551716,0.6446447973214788,0.9798384252080937,-0.7748525830772041
56,0.22699330086093525,-0.5242009444342204,-0.5724875454217193,-0.7693064418865095,0.4230384291167807
57,1.4914818076687428,-1.9035460475457113,-0.7361794490235029,-0.6118237295909448,-1.5239774430030884
58,-0.2931497650359348,-0.8740869287038735,-0.8609200827574341,-1.004459697506565,0.3221632385571799
59,-0.9273493255377947,-1.074664561618013,-0.1986280368223614,0.2817815784467589,-1.1693152986994324
60,-1.2681283026349979,-1.2146218982439128,-0.4947172483885162,-0.4157070469481154,0.5070079805600118
61,-0.8237691165493339,0.9638802604072378,0.9631343290053993,1.2617639385569515,0.6969803065525318
62,0.13845733495873905,1.603214175868517,-0.598302220822361,-0.07476911031807663,-0.26896642181825114
63,-1.0743579586610297,-0.4571276792283207,0.8334713287359795,0.6482521884652386,-0.8178223299417519
64,0.1392104524914684,0.5067532104078629,-0.21942544569234923,-0.24771040471916936,-0.4058036537290354
65,-0.07097034216658742,-1.7468055397315014,-0.3080156984414856,0.21883149991627215,0.19640390754254453
66,-0.38251775723746134,-0.16263189656833119,0.8515946960215177,0.7820030783327307,-0.20018950192105928
67,0.452522364683308,-0.48846553377799923,-0.08714741354167477,-0.7917804020921039,-1.0969103059891403
68,0.46421145965954663,1.728256938020642,-0.3717831062649434,-0.7507258404411715,-0.4316474599843358
69,-0.789009767534875,0.42114840203650217,0.42392611079056286,0.8659076239218871,-0.7053357878762619
70,0.5721951261867623,0.5656831641539841,-0.21065616925268565,-0.1384378786865679,1.6103100090031655
71,-0.16233258628387315,-0.013816772041947522,-0.24102347539314792,-0.2785011407946233,-1.0176171736794715
72,0.9920665212691328,-1.2155633001638202,-0.14964232009912015,-0.09152401866887874,0.4510279936425869
73,-0.9811171730739112,-0.007495087928990432,-0.5257922695484752,-0.6694188552505648,0.2799303716304312
74,0.7507884616676672,0.8432442172997273,1.5452145007686693,0.8599833087666553,0.9659367679240023
75,-0.22233375383466278,-0.40785290553795855,0.6021542025425205,0.6404189799076507,0.6970325274271486
76,0.6248249645164771,-0.19240024898604222,0.47899206199250816,0.874306337192023,0.5528303604978783
77,-1.022830133631091,-0.506785825248002,0.4645664865985527,0.23299698867270888,1.6256894201154988
78,1.061791488791294,1.2155123139025308,0.977542282389426,1.4893004227872653,-0.10721991637723684
79,0.522764294305056,0.9581516133089056,0.033409959496144837,-0.3854827689538118,-0.7813135202800016
80,1.056032080780046,-1.070001029014105,-0.38007234573974313,-0.023420743552918538,-0.6927003229638213
81,0.4466128540427203,-0.9966026671461975,-0.7395080958781025,-1.064386868376423,-1.3483227743943385
82,0.349367428174217,0.40541155821689434,1.0441536375159577,1.0167878871043396,-0.3302685114353116
83,-0.6988995096415959,-0.017173810700097755,1.2874915119511705,0.6693872651466533,0.17922730177864504
84,0.857001377106926,-1.1719587507953673,0.4794100466832987,0.6175778491616877,-1.4372467762575722
85,0.16979528854766826,0.3303156975397823,0.3628598884835308,0.5523814180621915,-1.5548949557158585
86,-1.1256837382967682,-0.5387666269403416,0.4677504942879875,0.7691899161197508,-0.86420000392425
87,-1.6021698989559703,0.768433859352548,-0.6813881767810522,-0.45933971681952324,-0.8672435129424718
88,1.0985476073542424,-1.2618129956629314,1.5088452862255628,0.8876280657686667,-1.113770642892078
89,1.4370248868300497,-1.4084562171651003,0.8408817050325466,0.7141332006207539,0.02989953367153348
90,-1.6583899908460416,-0.05575051665464966,0.3307078557887149,0.14941336263627908,-1.3724643472257319
91,0.25276128413072924,-0.7504094249562214,0.13217546485545117,-0.10092862526304251,-0.4081904924511899
92,-0.05249406160920761,1.3024238794591878,-1.4048657798237159,-1.0356469473607837,-1.158094473956074
93,0.9985997332306642,1.8664130120056752,0.3019829308523807,0.6019239320316349,-1.3405536458746499
94,2.147017175339321,1.8817565850626492,-0.9340404788786879,-0.7105787622210058,0.0007173485508199691
95,0.6372207458374486,0.41089483072221406,0.19592163050773215,-0.5779882905602318,-0.30451216074293685
96,0.4865494373843665,1.0126319297978863,-1.5392861035446537,-0.9095094827982964,-0.97657018872233
97,-0.05729537907908128,-0.45788690628582834,1.7590501666875267,1.7724499376089446,-1.07703601930134
98,2.251119825824821,-0.7782991659030982,0.8797381452925871,0.7645583155655807,-0.6664765627743955
99,1.2456176045252563,1.1697420006358374,-0.3518124022120063,-0.05236117878362117,0.9403429066804811
