,Avatar,Saronite,Caterium,Galine,Nanite
35,1.3937927442312688,0.9111709304058203,-1.3430988069845848,1.8912046960055453,1.549138576417738
36,0.24648356145588884,-1.9856531615968434,-1.9798335346100044,-0.12305504495252739,0.18532446395142166
37,1.426829112891935,-0.8645139452934701,0.5552465958701827,1.2772706280813892,1.4424882339995893
38,0.311038710497737,-0.1270817324282902,2.615360473308231,0.893004952113616,-0.2491024971102943
39,2.1619988116640054,-1.100492829447299,-0.43525181357624343,-0.46115464845290177,1.90840907835711
40,-0.12249330249682136,1.0646157341017823,0.7025058664963136,-1.7103800773290505,0.19837605374348888
41,-0.15919880657137736,0.31937422703646434,-0.2868298454529139,1.2826419407563054,-0.3435254118800556
42,-2.453188205741181,1.614340132127294,0.5569292787112401,0.12841636257356548,-2.3196038131862124
43,0.815564858049073,0.9722122887755101,0.3563775649578361,-0.5424626291693116,0.6487994565980238
44,0.8038956997872764,0.5568958360655284,0.857255004605233,-0.6259005788047374,1.0486738397102304
45,-0.1188080761299119,-0.49602702358522294,0.8700768710774116,2.2228460859331713,0.483175987572638
46,0.2208779719351446,-1.2365119512436187,-0.20108869885979927,-1.3936841195209886,-0.36998949442753115
47,0.30906767030072313,0.6561544111863943,-0.24744668440384077,-0.6219274730778026,-0.05748937753230343
48,-0.3363554229667423,-0.2410356868475133,-0.24210039509301964,-0.5249676104148063,-0.001255318225904467
49,0.8021748731442465,-1.0897364398450966,-1.504782436178814,-0.15967880091652628,0.6180580542741944
50,-0.12117963410572563,1.1700158061767216,-0.8359154877319889,0.5342257263307263,-0.18567384396428238
51,-1.64032317460829,0.19765714289965805,-0.6155454837549011,-1.0664671340567924,-1.8073862042294115
52,1.3484586626558532,0.12449645088034468,-1.1353215411798372,-0.4544032457923009,1.5054574493389061
53,0.7019001067871786,1.585830984890312,0.27521672603591063,-1.2700767679957974,0.7693744289895844
54,-0.3419110983599168,-0.8896964669943699,1.6795362428506808,0.7052804655684136,-0.16029247318692302
55,0.4939190101459214,-0.6995807363939255,1.8663601920954085,-0.43474478364930785,0.6246547539015053
56,3.0187028982069757,-0.4164444350235165,-0.1702771283418295,0.15992487930985907,3.39938168046229
57,0.06277094427232177,0.8587674031623121,-0.4458499209539693,1.7632929981514949,0.4132656144493836
58,-0.5987805395969279,-1.4749372301300454,-2.5812490612845953,1.1012505145230114,-0.09165304721520467
59,1.4688156992582606,-1.0557170615131342,0.572972297462076,-0.40599680462846544,1.857525965792282
60,0.19721491425423984,-0.8112100122902405,-0.20758640480378454,0.4654959466032441,0.26196813107163197
61,1.1827098098973148,-0.8235251465055958,-0.17908412309305766,-1.2094389077000922,1.763024268671423
62,-0.6049992319659899,0.3732991521884994,-1.5246620692958595,0.52257055741677,-0.8716458420819515
63,-1.0151935327918886,0.6204273641892,1.6533983561079293,1.1427720186329975,-0.8253627150674542
64,0.7622528640719308,-0.1123926620959425,-0.8431148543957442,-0.6327334775786101,0.6119072547606538
65,-0.2548865498387147,-1.1391979010988702,1.0123179617886005,-0.38803379509645003,-0.5813508899610126
66,0.5922721710427474,-1.1088219459684248,-1.0817707568956179,1.3211970154179826,0.4847229362033038
67,-0.9214657924933713,-2.0765902261386473,1.5961587191751274,-0.45333482659968305,-0.81854753092494
68,0.1845902224038389,1.3323254839830871,1.9552209901874265,-2.235751383700481,0.856468725788498
69,-1.4484514315309225,0.2536947997391385,0.5586358048239176,-0.6318262976684047,-1.1529853274039579
70,0.43089156353734576,-0.563414040821096,-0.34063237444421013,-0.22086320633141732,1.0051865339546187
71,0.18935410503223682,0.9324681995182621,0.14006522556039494,1.8211346931623458,0.2795777949922663
72,0.4721118471820491,-0.06233673384782323,2.1325362526020846,0.15931984041950348,-0.054594742864866486
73,-0.3713801832057099,0.09117910410141396,-2.25535858233815,0.6527610590716852,-0.5730935226321865
74,0.3015626059639561,-0.9958376107280927,0.6992660609716063,1.7310856489168582,0.10141757937093027
75,0.7145167353126225,-1.3162969635703134,1.9156916352545619,0.16555499127202705,0.9379889127381056
76,-1.2415910173542035,0.8462393388660118,-1.6920198771072419,0.6847734811788834,-1.742483760159877
77,-0.40555643649129597,0.19806132979549976,0.3205358775634185,-0.8894112705356305,0.13029547318739892
78,1.0613956646238516,1.455491263692796,-0.979817809324265,-1.5472383370944645,0.785288518234246
79,-2.329575834183269,0.254924481366976,-1.5889067794837293,-0.6431891031167252,-2.672036592472242
80,-1.4222491816764828,-0.13237025243291647,0.3168926515591819,0.23727467323498472,-1.6672423628432826
81,-0.16478361746219156,0.5223272919937051,1.5914402743793081,-0.8049957367452644,-0.4574913007108682
82,1.249090446291734,1.7367188937957296,0.7207579072134899,-0.4539062124592941,1.4174279303011224
83,-0.3733818360198065,-0.5253575102656088,0.20992944037561076,-1.3328607407742683,0.3436006036051249
84,0.9213815518982672,-0.1986612438760964,0.4492432395416746,-1.2212901327157222,0.1755281075679489
85,1.2993145342976193,-0.13841711317238622,-1.1286252907178433,0.8528427924874168,0.929063998193602
86,0.5818676193133778,0.0860377459938151,-0.45920744111804773,1.3697530602853365,0.17564460625274342
87,0.4491044107351927,-0.7782969511037331,1.615035571274063,0.503195568102096,0.46135225316548556
88,-1.831803534632197,-0.5220419994687034,1.0444347044363942,0.11675252773938519,-2.0717004163242834
89,-0.544001670469148,-0.22466206110508646,0.4302342709500427,0.3328200413117131,-0.9505050675217974
90,-0.28904570374781885,0.11286329836225945,-1.5415511377359312,-0.28339657606977237,-0.4977115297628225
91,-2.4926138400162308,1.3607424650679911,0.09566773928207546,-0.9402981566069203,-2.156716476050582
92,-0.06167857491689294,-0.08948846179105843,-0.36005293218058493,0.27694368727274504,-0.4619354084122289
93,0.38673918853557043,0.5721196057810968,-1.1491649352535795,2.3104220916379172,0.03827847363360931
94,-0.2913898916042584,-0.5407163968249695,0.5494505236987962,-0.6041283798774443,0.0012472165232616517
95,0.048710527117343,0.07905585830741557,-1.6261761964913821,-1.2569047512128522,0.5533989448325115
96,0.03132854471788171,0.6463090165498766,-0.5309734650715965,-0.9161125844371698,0.0838000826375188
97,-0.8588258091187487,-0.08788928726740881,-0.3324139277354127,-0.16334079367000334,-0.5814431826146542
98,-0.2132002119553397,-0.47274905573957765,-1.0939760272274928,0.0018801452292777894,-0.2983151676444684
99,-0.2553487508062535,0.9443853550779506,0.5665944952364875,-0.8189897190582691,-0.6945973408350717
