,Byzanium,Redstone,Corrodium,RadiumX,Dust
38,-0.227682907622513,-0.4376606590551304,-0.1279858310914717,-0.15208421978778544,0.050447374170354886
39,-0.32207639360811424,-0.675990418901008,-0.5631527126355161,-0.46374274660683135,-0.08883590397869646
40,-0.37870172767088456,1.1039203745383552,0.6079638963295928,1.1185387285850446,1.204124969304368
41,-1.073706287194953,1.0716787555144274,0.8767696906231167,1.3922553539431108,0.3671764621763663
42,-0.5056214166144253,0.35590525781330884,0.9992144328750647,0.70840577893366,0.8955032599577516
43,-0.2916331060584105,-0.925163405573746,-0.3789879975062565,-0.780151064871685,0.6464252395679159
44,0.5896889293217161,0.9379768130264519,1.5727680899011718,1.119575640600245,-0.15253831820254304
45,-1.797354864050834,0.9268591169769592,-0.23891250026249214,0.7693544239987122,-0.6333036679859911
46,1.044465370494781,-1.571837291979306,-1.0522611495589655,-1.6566046670122028,0.17944651053264923
47,1.834409276591895,0.0015982749450263803,-0.2539581231879999,-0.05912638194553399,-1.0126646833987503
48,-0.10706874207814479,1.101893981862781,1.098199668501897,1.1468816579895738,0.7878812056523294
49,-0.33477695935103957,-2.1273454869869712,-1.062399851613842,-1.7547017461175665,-1.33300511916174
50,-0.2753251652329775,-1.0110920943211839,-0.9676504916022758,-0.9782763904887678,-1.4104233690755925
51,0.5722471014521632,-1.3436591909241302,-1.0511256446438497,-1.0437636960545786,0.6195368337455511
52,0.9111598262515773,0.7146262876511006,0.006555537007259231,0.14622177817944562,1.8066545906838574
53,1.0967999027160622,0.5620876128579644,0.09600184745857294,0.47290477845470724,-0.5306178998407651
54,1.571918162821626,-1.9388653679661836,-2.0026168384676932,-1.9555786923295186,-0.4477040055642272
55,-0.46481454372419834,1.927151292906485,0.8834582466405043,1.4296897141249718,0.4302377393085525
56,1.0984771427491193,0.5557779903666222,0.2530446385042751,0.7007616462985367,-0.19819441186634681
57,-1.2289303445462525,-0.5033451088680816,-0.8364671760486403,-0.7428820787797936,-0.9673330032473677
58,0.2044982048752909,-0.6802058713603144,-1.0359842204642906,-1.1265194000762866,1.1766745295294567
59,-0.16888200122533825,0.8359139895092891,1.1157298868145613,0.8474381773004172,-0.3627432921415264
60,0.41430093494361203,-0.08359155046492509,-0.38285401784201234,-0.2008842125221883,-1.5057748566601568
61,-2.0723337912342377,-0.14107717788674107,-0.013112153197202353,0.3408417521316389,-0.9830416077204426
62,0.4647432082602718,-0.11392688776426343,-0.2683271194118708,0.010430887871087646,0.08015354288067979
63,0.9306269001737941,-0.21220373878633103,0.06903791723373795,-0.0781458976368784,1.4418976603671856
64,0.39656446115418675,0.03453667573278106,-0.29097085517017546,-0.09419195767067523,-0.817308118466379
65,-0.6071651156435733,-0.5358362164801236,-0.20008586917803098,-0.30454656936576996,-0.19472030970944734
66,-0.523845257608381,-0.9306741087738626,-0.12376126096696728,-0.5508677650140246,-1.0657556485141493
67,1.4450908690656272,0.24198528669880345,-0.32686463627307527,0.45911873492777316,1.6981032353139511
68,1.490539476712298,0.4302085793599453,0.1810261733905523,-0.06996516307953907,-1.873410782057692
69,0.7879363202020666,-1.4413698963241548,-1.271760259641665,-0.9578723516369035,0.6390958839994881
70,1.1388405000164392,1.7948705838437455,1.6617723062652112,1.8202722940894382,0.6559879114874453
71,-0.3340799595835627,0.19300459433029934,-0.3871020098319061,0.1521408799524449,0.04120442893672053
72,0.653893239896298,-0.4130039881104305,-0.14631462648430776,-0.553963561700714,-0.24116838987685207
73,-0.7367781059742732,-1.1063424006728262,-0.3960142486836308,-0.8890409263902385,-0.8843346072759039
74,-0.37739299310207874,1.8298265782192602,1.2207996553781284,1.4061864728343854,0.20229999990911954
75,0.31203325113025626,-0.1592899552210823,-0.6601937866144162,-0.4923158805964165,0.6645528063277938
76,-1.1134003101901142,-0.600901990084175,-0.22078898734480085,-0.6878658919887678,1.4460483655469412
77,1.502137543591961,-1.055814277771138,-0.8191065322588219,-0.8158010986430556,1.0548267339178403
78,-0.5151712893437861,0.4145426929818551,0.32409253420770945,0.8099419712734536,-0.041856084839889424
79,1.31256868401071,1.1619504486402394,1.9534183724758043,1.0817073308358416,0.6702165788432003
80,0.30805435196709907,-1.12141920957598,-1.3944133144270305,-0.9982290270699579,-1.5672364597316062
81,0.23829232501125971,0.6524855804876,0.7497976104195672,0.9369251524974207,-0.3524409236998439
82,-0.7731239057538314,-0.43665856192372093,-0.24938546962922503,-0.3376962877584411,0.0392546379684045
83,0.598193900627626,1.6189265138748408,1.5822585864312826,1.5039482449959167,0.9362714474807469
84,0.4306663785327869,-1.8085622567198412,-1.3219772965467738,-1.792440985338785,1.2086057918114113
85,0.5816020161145559,0.5304714309989378,0.4217395911997157,0.24755119841992182,0.8683477480940776
86,2.649898875823295,-0.773532989177427,-0.5268668533822012,-0.730487711436655,-0.7619286825874524
87,0.3464566787620666,0.55766283274242,-0.10975315626818091,0.30165585367669656,0.9667343162387068
88,1.087677569950479,0.26997738431871166,0.6303721217889411,0.6137161661756757,-0.26333103572584304
89,1.1562895223429412,0.1859069642521177,0.17507870928098476,0.027341249655211508,1.297273431751096
90,-0.1696096598855291,0.36450794964788247,1.0455019054400378,0.5189588348332261,0.024224665662166613
91,0.605994151666429,-1.568782550681679,-1.2568314816805228,-1.1860584404005772,0.3600718284466629
92,0.6758937467841354,-1.1383400985100836,-0.33150771880549573,-0.7739563712055313,0.010298031978670229
93,0.6721537699667723,-1.0710298080341039,-0.6972060761292669,-0.45687319478359867,0.433530662419223
94,-1.0040428135453177,1.4117488793783552,1.9169680351379204,1.7178266916360536,-2.2371790433404986
95,-0.8730199781047195,1.443590957840474,1.9583443748991107,1.8041324505802139,1.502735785603659
96,1.9767605322782675,0.02220109534230119,-0.17655981658835276,-0.5377431085993908,1.1499799021076582
97,0.3110108607292539,-1.0558634813087338,-0.8771834495006959,-0.9492164132906725,-0.7762834917280815
98,0.007740538331059523,-1.56529026437771,-0.8398582990777126,-1.3901012396884274,1.0063614253377113
99,-1.6958177059564092,-1.0846468582642064,-0.5050810816931854,-1.0434334307637345,-1.9710223878934088
