,Harbenite,Atium,Eridium,Arsonium,Scrith
86,-0.47926559236750005,-0.5970804991064241,-0.8656102577886935,0.6840751548791905,-0.5276379605220826
87,-1.6361705980314334,-0.5096135001811323,-2.0414140924567405,0.18553807315102985,-2.2152100169335376
88,-1.07474571145545,-0.29082467133717604,-0.44238340007341936,0.46613465259016973,-1.0714334851437488
89,-2.4894259111782033,0.8310911293277772,-2.2128638309667923,-0.6750437637672899,-2.3902093299989136
90,-2.169602654888152,-0.20975185746541253,-2.198606839927249,-1.407798726556151,-2.439878604526759
91,1.6799930861712242,-0.9528859468187303,1.3170184232920799,-0.6367867800989192,1.7701878272941496
92,1.6288485469501195,0.3759699607137011,1.7139387496141865,-0.46285855754788024,1.4288503586457026
93,0.41407219153366837,-1.606506171494511,0.3320044226768243,-1.0214471828793774,0.21646103177879608
94,2.28891585398525,2.2792923087957555,2.4025800221502007,1.3126337186397832,2.314069860983895
95,-0.6823011059564619,-0.5076230768113236,-0.618574768187189,0.16488609812094443,-0.9137646367568155
96,-0.838213851013519,0.4950039287441028,-0.7410249178610597,-0.7266276158695557,-0.9581038745305788
97,2.4625095170957265,0.012844438350597332,2.4022822617135313,0.26609672333218204,2.61049648731193
98,0.007901376866974105,-0.7630985824349635,0.4025025502685802,0.07562409964400733,0.2691576527834637
99,0.20563443768973227,-0.6845896854199504,1.1707374638784742,-0.6414022980830557,0.7730518637460226
