,Thiotimoline,Ice-nine,Supermanium,Celestial Bronze,The Core
41,-0.1019052553628412,-1.4438837423377047,-1.105844009942066,-0.7704866744312867,-1.1204634081345755
42,-0.6555836474449838,1.5223867085803442,-0.629356207478587,-0.7731361527334102,-0.5042009284913209
43,1.655859336930261,-0.0910001014495856,0.8810354165520273,0.7679928350334826,1.0398970316183855
44,0.25940972206791907,-0.05475898772152897,0.13244729429378585,0.041738124287007836,0.28189001768711236
45,-0.38403196779289983,1.3794175243564337,-0.11227498257269068,0.11170804966261803,-0.16210959225047455
46,0.37275088674508183,-0.2817837804402426,-0.7919090649029016,-0.44124175111049124,-0.7599168110240926
47,0.1696877164870175,1.3821000291872083,-1.2880444248752148,-0.6463788114975144,-0.4048688393433567
48,0.0183150942222851,0.6808743528057627,0.9837178960867875,0.5696077045167782,0.7906288557608663
49,-1.3369442405022869,0.6533826689210425,0.7178714606604495,0.5429130830304941,0.7241301321332392
50,0.8875220767629295,-0.45334317613494796,-0.9620394752469688,-0.7839333773937813,-0.45175511971527327
51,1.4693472307930249,-1.648401754348997,-0.5781381117810473,-0.7178608257113036,-0.9341689011696244
52,3.5813809071425338,1.2797743676802824,-0.22984432739753205,-0.29044245482535336,0.1413494610309456
53,0.45122376373375556,1.3278107107400892,1.3251520675600055,1.2374991771348984,1.3529518508740273
54,-0.5310787282667114,-0.07841229306745826,0.7935280249769568,1.283105776628975,0.8227144399182593
55,1.173773472259225,1.3139264707769147,1.2185225093719123,1.1036808646691043,1.1004355299482134
56,-0.19731184813565195,1.7208633455760898,0.34261106862028606,0.08607893352636016,0.2590788507910599
57,-0.0868280087523221,0.2660891544533078,-0.6304642292362257,-0.5857448469019975,-0.7235775627421828
58,0.1235051523587456,0.08757042402069365,0.5489731295680589,0.5249528969203482,0.6399608035981402
59,0.6925972474827456,-3.6914903407087887,0.8892056287394765,1.42301840470195,1.2918531548129863
60,-0.45552070974819225,-0.19052521308229517,-1.4023387221357975,-1.3323931117185952,-1.5619133598367219
61,-1.253381444175309,-0.3052467939768283,0.14977994813810608,0.28740277886557974,0.47750562616063474
62,-0.08358043510022455,-0.7507580889366008,0.4748326853495399,0.42512457772960427,0.4788808838814211
63,-1.081701483830129,0.8877911208563087,-0.44935558876579956,-0.07615363533441195,0.1950254012950292
64,-0.034302305915827204,-1.3126504206533183,1.0565147082284323,0.7636533403838246,1.137253312012428
65,-2.4093453692272115,-1.316247998822068,-0.7064740785032043,-0.7825699879320747,-0.6355216452478059
66,-0.06313748891539533,2.961223225078393,-0.48031001118970806,0.6297318628639372,0.010978063040575137
67,0.7323829779716592,0.5945128426221183,2.055031461306832,2.0274237932780603,1.903331936402233
68,1.8439833895072806,-0.9836536755244533,-0.1014933194639173,0.3724652860635446,0.04891421239551791
69,1.6782983875767241,1.325972585916665,-0.34974174913445544,-0.5982965553027688,-0.647429033652948
70,1.0865635012606516,-0.6602230881978461,0.9308023604802487,0.8416214484662574,1.2151241145040879
71,-0.3146906802287739,-1.0174934431402325,0.39000158556132153,0.6815379801337886,0.5390590779272202
72,-0.42015024478867313,-1.1275547217486481,-1.4298839263771477,-0.8672164544055267,-1.1178342990658678
73,2.7611836126639893,-2.6049081090207284,0.029799245538471852,-0.48815331941466755,-0.3853145600652239
74,-0.4130696436775063,0.344649165801312,-0.5109321912987218,-0.20684734269028077,-0.6239984773306708
75,1.8820427529045751,0.08411710882224643,-0.7048018796884374,-0.6180193255369291,-1.0075484637526873
76,1.4031274834172582,0.47549426306272585,0.7694768197921487,0.8396518789519227,0.44480369976622475
77,-1.8824159891745669,0.06578035987199539,0.8461622899167169,0.24854489959439163,0.8858165499594368
78,-0.5408204889791334,0.18551560695709657,-2.1965528967717125,-1.9004648946938443,-2.6706718675145216
79,0.35871986770222286,1.1567751356731133,0.8081204473987474,1.3412400409901484,0.6524976552447151
80,1.016333066347025,-0.36160438218955954,0.10805924196208622,0.035847580373835064,-0.04810545076178105
81,0.3431069403470095,-1.1274407779661846,2.7854749719354457,1.9009093123198826,2.297035749721202
82,-1.0026975282114305,0.1158158328419821,1.4210902311020481,1.1710180752334545,1.6312814853051425
83,0.1764456605395905,-0.15202399400737837,0.968950430722008,-0.36249020421306843,0.4299464093866041
84,0.17001932851632964,-0.04547395045754395,0.21280510157067223,0.6056335613539906,0.32939491023209433
85,1.5525764120584906,-0.441392005665904,-0.03630916339439877,-0.06747389365193925,-0.23039791553643169
86,1.0643970264539853,1.1711632687196858,-0.8502612892126596,-0.9482317961327519,-0.6170031705555986
87,0.3867397935116828,-0.3464787463106579,-1.0731930477136533,-1.472944320945649,-1.2063852134481696
88,-0.3459933342549867,-0.35565519350151836,-0.1104628139948366,-0.704335952122475,-0.7666744109703855
89,0.7637066558621828,0.3124937742912663,-2.0407617440186048,-1.3405663016050793,-1.3530206236343993
90,-0.5091157284699483,-1.0150682195445755,0.07595971819306815,-0.03499577454241444,-0.1602336240878846
91,-0.022392678785210753,1.3842616794255067,-1.1845386469105377,-1.4538612714773351,-1.271399891835143
92,1.438253843572087,1.0362410931870607,1.6385630995755645,1.1488020495228322,1.4075643833296987
93,-1.825763147666456,0.25876345959765695,-1.9901114957569301,-1.2417546918127182,-1.2331260901515415
94,0.7555611634471301,1.9868722847659803,0.6450762306219276,0.3513402163231086,0.6221918609813886
95,2.2113302204490743,0.13699661834824792,-0.30252424499144404,0.3636582484511364,-0.1208452482993278
96,0.365582601366322,0.07782889527638528,-0.24919400584025148,-0.4608332591162098,-0.6406988600012526
97,-0.4074210034440187,0.8468700369480711,0.40592584630680617,0.048660589706192865,0.2697287254434877
98,-0.1975493817085667,0.30099146455632503,-0.8220854212480784,-1.0489759720234064,-1.273707914486797
99,0.6480564685808201,0.6825083808477539,0.12080411260993829,-0.5195928692895618,-0.4023928962694438
